id_lote,fecha_hora,tipo_grano,nivel_tostado_objetivo,tamano_lote_kg,humedad_inicial_pct,densidad_grano_g_cm3,tamano_grano_mm,temp_precalentamiento_c,nivel_gas_pct,flujo_aire_pct,velocidad_tambor_rpm,duracion_tostado_min,temp_promedio_secado_c,temp_promedio_maillard_c,temp_promedio_desarrollo_c,temp_final_c,tiempo_primer_crack_min,tiempo_segundo_crack_min,temp_ambiente_c,humedad_pct,tasa_calor_c_por_min,energia_total_unidades,perdida_peso_pct,peso_final_kg,puntaje_color_agtron,puntaje_aroma,puntaje_cuerpo,puntaje_acidez,puntaje_calidad_general,conteo_defectos,aprobacion_calidad,anomalia_proceso
97,1998-07-14 18:28:40.875475,Robusta,Ligero,103.99,14.15,1.246,6.72,195.0,85.5,78.8,55.6,11.98,197.4,201.0,204.6,207.0,7.44,,33.4,31.0,1.0,1064.8,11.78,91.73,84.2,8.0,8.38,8.25,9.27,0,1,0
98,1998-07-15 18:28:40.875568,Arabiga,Oscuro,95.95,13.29,1.249,6.83,227.4,89.0,78.0,63.9,18.01,231.2,237.0,242.8,246.7,11.0,17.26,23.1,79.0,1.07,1537.6,21.54,75.29,-6.0,6.81,6.75,6.31,7.61,0,1,0
99,1998-07-16 18:28:40.875654,Robusta,Medio,89.74,10.7,1.428,6.91,215.7,80.1,74.1,70.6,15.77,217.2,219.3,221.5,222.9,9.91,12.64,26.7,43.6,0.46,1133.2,16.12,75.28,44.5,8.39,8.73,8.45,9.3,0,1,0
100,1998-07-17 18:28:40.875753,Arabiga,Ligero,97.98,11.55,1.391,6.13,201.7,92.5,80.0,63.6,12.12,202.2,203.0,203.7,204.2,6.56,,17.0,44.7,0.2,1098.3,11.28,86.93,79.7,8.24,8.83,8.67,9.65,1,1,0
101,1998-07-18 18:28:40.875858,Mezcla,Ligero,109.53,9.64,1.309,6.72,225.4,102.3,66.1,66.5,14.7,222.6,218.3,214.0,211.2,9.03,,21.1,76.1,-0.97,1647.8,13.45,94.8,66.0,1.82,2.03,2.18,2.82,3,0,1
102,1998-07-19 18:28:40.875939,Robusta,Ligero,102.29,10.27,1.468,6.5,204.9,71.1,81.6,71.6,10.7,204.2,203.3,202.3,201.7,6.12,,14.2,43.6,-0.29,777.7,10.35,91.7,89.2,7.79,8.32,7.74,9.2,2,1,0
103,1998-07-20 18:28:40.876027,Arabiga,Ligero,103.98,10.63,0.934,6.39,226.3,86.1,89.7,74.9,12.13,222.3,216.2,210.1,206.0,6.66,,22.5,72.3,-1.68,1086.4,11.64,91.88,73.7,8.88,8.28,8.74,9.74,0,1,0
104,1998-07-21 18:28:40.876106,Arabiga,Medio,65.56,10.67,1.117,6.09,202.8,69.6,94.5,67.6,14.45,206.8,212.9,219.0,223.1,7.53,13.32,24.4,73.4,1.41,659.0,15.76,55.23,47.0,8.24,7.73,7.64,8.88,1,1,0
105,1998-07-22 18:28:40.876185,Mezcla,Medio,79.47,13.82,1.186,6.65,202.8,64.5,65.9,51.0,14.18,204.7,207.6,210.5,212.4,7.37,11.83,3.9,75.6,0.68,726.3,13.53,68.72,61.7,6.65,6.15,6.59,7.61,1,1,0
106,1998-07-23 18:28:40.876269,Mezcla,Oscuro,116.71,12.57,1.408,6.85,236.9,83.1,85.9,80.4,14.85,236.7,236.2,235.8,235.5,10.46,11.39,13.3,63.3,-0.1,1440.1,18.36,95.29,17.8,8.46,8.78,8.84,9.74,1,1,1
107,1998-07-24 18:28:40.876357,Robusta,Oscuro,97.31,10.39,1.18,7.84,235.6,66.7,79.6,88.7,16.1,235.3,234.8,234.3,234.0,9.01,13.03,20.2,66.8,-0.1,1044.5,18.43,79.38,18.5,8.16,8.34,8.59,9.47,0,1,1
108,1998-07-25 18:28:40.876441,Robusta,Ligero,112.73,12.46,1.264,6.29,177.5,79.0,86.2,56.3,11.77,183.0,191.3,199.6,205.2,7.64,,25.0,27.5,2.36,1047.3,11.37,99.91,80.3,8.45,8.8,8.71,9.75,0,1,0
109,1998-07-26 18:28:40.876526,Mezcla,Oscuro,91.54,11.38,1.27,5.51,211.7,43.8,80.5,67.7,19.7,214.8,219.3,223.9,226.9,8.37,13.04,26.3,60.8,0.77,789.9,18.09,74.98,37.9,3.11,3.58,3.19,4.33,3,0,1
110,1998-07-27 18:28:40.876610,Arabiga,Oscuro,85.65,12.21,1.523,6.78,200.3,75.0,67.5,69.8,17.76,206.8,216.5,226.3,232.7,10.19,15.37,21.5,58.7,1.83,1141.1,18.68,69.66,23.8,9.0,8.89,8.37,9.79,0,1,0
111,1998-07-28 18:28:40.876689,Mezcla,Oscuro,90.26,13.48,1.513,6.02,177.0,87.1,73.2,71.3,12.06,189.5,208.2,227.0,239.5,6.02,10.98,25.1,40.9,5.18,948.0,18.31,73.73,13.1,7.66,7.73,7.49,8.74,2,1,0
112,1998-07-29 18:28:40.876812,Mezcla,Medio,86.52,9.5,1.272,7.24,203.1,93.1,65.5,64.9,12.12,206.8,212.5,218.1,221.8,8.16,9.88,4.2,64.0,1.55,976.7,14.8,73.71,47.6,6.35,6.46,6.96,7.62,1,1,0
113,1998-07-30 18:28:40.876908,Arabiga,Ligero,101.64,13.08,1.214,5.17,215.4,44.3,72.7,56.8,10.46,212.5,208.3,204.1,201.3,7.49,,31.6,55.0,-1.35,470.8,10.19,91.29,86.1,7.72,7.34,7.23,8.55,0,1,0
114,1998-07-31 18:28:40.876992,Robusta,Ligero,82.97,13.69,1.042,6.02,234.3,96.6,83.8,91.4,11.15,229.0,221.1,213.1,207.8,6.79,,12.3,75.9,-2.37,893.6,11.71,73.25,71.4,8.04,7.47,7.58,8.91,0,1,1
115,1998-08-01 18:28:40.877075,Mezcla,Medio,116.23,12.99,1.422,6.44,221.3,51.2,75.8,70.4,17.15,221.6,222.0,222.4,222.7,6.62,9.99,33.5,78.8,0.08,1021.7,16.49,97.07,44.4,4.42,3.61,4.44,4.95,3,0,1
116,1998-08-02 18:28:40.877154,Mezcla,Medio,77.23,10.96,1.434,6.96,212.5,75.6,80.1,59.7,15.05,214.4,217.3,220.2,222.1,9.52,12.26,7.8,81.9,0.64,878.6,15.74,65.08,43.2,8.11,8.31,8.18,9.48,0,1,0
117,1998-08-03 18:28:40.877237,Arabiga,Ligero,110.25,9.45,1.482,6.71,199.5,76.7,62.2,68.3,10.46,199.2,198.8,198.5,198.2,4.75,,33.9,47.4,-0.12,884.4,9.58,99.69,90.2,7.36,7.86,7.71,8.64,0,1,0
118,1998-08-04 18:28:40.877322,Mezcla,Ligero,118.54,11.27,1.218,6.63,212.5,88.4,94.5,62.1,10.01,210.6,207.7,204.9,202.9,6.27,,17.3,40.9,-0.96,1049.1,10.39,106.22,84.0,8.17,8.51,7.72,9.19,0,1,0
119,1998-08-05 18:28:40.877406,Robusta,Oscuro,96.54,10.11,1.434,7.33,177.3,63.8,65.0,59.8,15.83,187.4,202.5,217.7,227.8,8.58,12.45,26.7,61.4,3.19,975.9,17.1,80.03,35.0,6.54,7.19,7.4,7.99,0,1,0
120,1998-08-06 18:28:40.877491,Robusta,Ligero,125.1,13.51,1.105,7.16,217.2,44.1,88.2,77.3,13.41,213.8,208.8,203.8,200.4,7.21,,27.2,71.0,-1.25,739.1,10.91,111.46,88.8,4.23,4.56,4.36,5.31,3,0,1
121,1998-08-07 18:28:40.877586,Arabiga,Medio,107.46,10.92,1.363,5.81,202.9,78.8,81.9,52.2,13.34,208.0,215.6,223.3,228.4,7.51,11.36,24.3,91.4,1.91,1129.7,16.48,89.75,34.3,7.32,7.94,7.83,8.53,0,1,0
122,1998-08-08 18:28:40.877672,Arabiga,Oscuro,108.52,10.45,1.169,7.86,221.4,94.4,90.0,85.6,16.91,222.7,224.7,226.7,228.0,10.35,15.79,30.5,63.1,0.39,1731.4,17.47,89.56,37.3,7.62,7.52,6.99,8.39,2,1,1
123,1998-08-09 18:28:40.877791,Robusta,Oscuro,109.62,14.71,1.187,7.16,189.7,55.6,59.6,69.3,16.37,198.3,211.2,224.0,232.6,8.05,13.22,25.0,75.9,2.62,997.9,18.23,89.63,22.7,7.46,7.81,7.57,8.72,0,1,0
124,1998-08-10 18:28:40.877879,Arabiga,Ligero,92.61,12.31,1.144,6.61,207.5,66.7,83.3,56.9,10.32,207.1,206.5,205.9,205.5,4.53,,7.8,70.7,-0.19,637.5,11.0,82.43,77.6,9.16,8.55,8.51,9.97,0,1,0
125,1998-08-11 18:28:40.877962,Arabiga,Medio,82.82,9.45,1.406,6.51,221.0,49.3,66.0,65.1,10.24,218.6,215.1,211.6,209.2,8.95,12.6,21.9,91.8,-1.15,418.2,11.72,73.11,68.8,2.55,2.5,2.66,3.17,2,0,1
126,1998-08-12 18:28:40.878041,Robusta,Medio,114.64,12.88,1.113,6.54,194.4,59.9,77.8,62.5,17.64,199.9,208.3,216.6,222.2,9.21,14.43,33.2,101.8,1.58,1211.3,16.52,95.69,40.0,7.75,7.74,8.27,8.94,0,1,0
127,1998-08-13 18:28:40.878119,Mezcla,Ligero,60.46,11.51,1.349,7.24,189.8,76.0,70.7,67.0,10.66,192.4,196.4,200.3,203.0,5.4,,30.2,77.2,1.24,489.9,10.59,54.06,91.9,8.42,8.51,8.91,9.43,0,1,0
128,1998-08-14 18:28:40.878208,Mezcla,Ligero,83.32,13.7,1.45,6.72,231.4,79.5,83.9,64.6,13.84,227.2,220.9,214.7,210.5,7.68,,14.4,55.9,-1.51,916.1,13.05,72.45,68.8,7.36,7.26,7.96,8.67,0,1,0
129,1998-08-15 18:28:40.878305,Arabiga,Medio,112.73,8.13,1.209,6.67,223.0,69.1,61.2,70.0,13.05,221.2,218.5,215.8,214.1,7.2,10.91,20.2,15.9,-0.69,1016.2,13.52,97.48,65.7,7.88,7.43,7.61,8.59,1,1,0
130,1998-08-16 18:28:40.878390,Robusta,Medio,104.03,13.77,1.509,6.83,216.3,82.5,68.6,65.5,15.61,218.5,221.9,225.4,227.6,8.65,13.8,26.2,57.6,0.73,1339.6,17.01,86.33,35.4,6.9,7.21,7.16,8.29,2,1,0
131,1998-08-17 18:28:40.878493,Arabiga,Ligero,98.61,9.67,1.152,7.25,195.5,95.7,66.4,59.5,13.28,197.3,199.9,202.5,204.2,6.59,,25.2,64.4,0.65,1253.5,11.63,87.15,79.1,2.65,2.95,3.26,4.09,3,0,1
132,1998-08-18 18:28:40.878571,Robusta,Medio,90.86,9.98,1.405,5.28,214.3,87.5,85.4,70.7,15.14,214.5,214.8,215.1,215.3,10.52,12.41,24.5,53.3,0.07,1204.0,14.39,77.78,61.5,8.34,7.71,8.05,8.88,0,1,0
133,1998-08-19 18:28:40.878656,Robusta,Medio,95.62,10.8,1.397,5.93,206.9,88.9,71.9,67.9,14.47,209.4,213.2,217.0,219.5,8.18,13.52,20.2,23.8,0.87,1230.8,15.04,81.23,55.0,8.95,9.16,8.41,9.68,0,1,0
134,1998-08-20 18:28:40.878768,Robusta,Oscuro,109.45,13.11,1.603,7.27,210.0,94.6,97.5,79.2,15.02,213.6,219.1,224.6,228.2,8.46,13.47,26.3,55.9,1.22,1554.8,16.95,90.89,35.4,6.53,6.55,6.88,8.03,1,1,0
135,1998-08-21 18:28:40.878858,Mezcla,Medio,113.28,10.61,1.319,8.06,197.4,62.3,94.8,80.7,14.01,202.9,211.2,219.5,225.1,9.74,11.16,21.1,84.6,1.97,988.3,16.01,95.14,38.9,7.67,7.92,7.7,8.87,0,1,0
136,1998-08-22 18:28:40.878959,Arabiga,Medio,105.14,13.83,1.428,6.83,227.1,75.5,85.6,80.8,13.56,225.9,224.2,222.4,221.2,6.98,11.91,23.4,95.1,-0.43,1076.3,15.11,89.25,50.4,9.47,9.08,9.42,10.0,0,1,1
137,1998-08-23 18:28:40.879044,Robusta,Ligero,103.92,12.0,1.42,6.84,199.9,41.2,82.1,57.8,17.54,201.2,203.2,205.1,206.4,8.17,,34.5,57.6,0.37,751.9,13.35,90.04,78.0,5.4,5.71,5.57,6.28,1,0,1
138,1998-08-24 18:28:40.879143,Mezcla,Medio,97.35,9.18,1.226,6.27,201.2,72.1,79.4,68.8,15.31,204.3,209.0,213.6,216.8,7.98,11.97,21.1,53.0,1.02,1074.7,14.74,83.0,52.6,8.46,7.86,8.52,9.17,1,1,0
139,1998-08-25 18:28:40.879241,Mezcla,Ligero,113.22,10.93,1.012,6.38,225.3,78.4,82.4,56.5,10.25,221.2,215.2,209.1,205.1,4.72,,31.3,43.1,-1.97,909.8,10.89,100.88,76.3,9.12,8.61,9.37,9.93,0,1,0
140,1998-08-26 18:28:40.879320,Mezcla,Ligero,65.17,12.31,1.546,7.4,215.2,70.0,88.1,74.8,12.21,212.0,207.2,202.3,199.1,6.82,,38.6,58.5,-1.32,557.0,10.28,58.47,87.4,6.64,7.1,7.18,8.0,1,1,0
141,1998-08-27 18:28:40.879414,Mezcla,Medio,123.44,11.09,1.263,6.26,223.7,94.5,102.2,84.2,14.44,221.4,218.1,214.7,212.4,10.14,11.11,26.7,38.1,-0.78,1685.1,13.62,106.63,63.5,6.09,6.04,6.44,7.51,1,1,1
142,1998-08-28 18:28:40.879495,Mezcla,Oscuro,94.75,10.01,1.22,7.46,206.7,64.9,84.0,68.7,17.04,211.4,218.4,225.4,230.1,9.54,13.81,22.1,70.8,1.37,1047.2,17.93,77.76,30.9,8.24,7.93,8.04,8.89,1,1,0
143,1998-08-29 18:28:40.879580,Mezcla,Oscuro,99.53,10.14,1.16,5.97,209.4,72.8,57.6,48.0,14.79,215.0,223.3,231.7,237.3,6.12,12.07,20.8,87.8,1.89,1070.7,18.69,80.93,16.6,8.32,8.18,8.01,9.02,0,1,0
144,1998-08-30 18:28:40.879662,Robusta,Medio,111.52,11.82,1.376,9.64,173.7,95.7,77.1,67.3,9.75,179.6,188.3,197.1,202.9,7.79,12.17,12.9,75.0,2.99,1040.8,10.3,100.03,82.8,2.33,1.89,2.0,3.07,3,0,1
145,1998-08-31 18:28:40.879780,Robusta,Oscuro,97.37,12.5,1.315,7.54,194.2,83.9,78.1,64.5,16.18,202.6,215.2,227.9,236.3,9.59,13.97,37.6,79.7,2.6,1322.7,18.91,78.96,16.1,8.54,9.0,9.0,9.78,1,1,0
146,1998-09-01 18:28:40.879881,Arabiga,Oscuro,114.87,13.06,1.137,5.48,203.4,65.4,71.8,55.0,15.06,208.5,216.3,224.1,229.2,7.94,13.1,24.6,69.7,1.72,1131.7,17.16,95.15,31.6,7.02,7.02,7.2,8.27,1,1,0
147,1998-09-02 18:28:40.879960,Mezcla,Medio,85.77,14.12,1.44,6.31,222.0,61.7,71.8,60.1,13.21,220.6,218.4,216.2,214.7,9.15,10.97,27.8,48.6,-0.55,699.1,13.71,74.01,61.4,7.15,7.31,7.58,8.24,1,1,0
148,1998-09-03 18:28:40.880045,Robusta,Medio,101.84,9.99,1.258,7.07,217.8,90.0,99.1,71.5,13.67,219.1,221.0,223.0,224.3,8.67,12.13,26.4,41.8,0.48,1253.7,15.76,85.79,41.1,7.74,7.22,7.07,8.31,1,1,0
149,1998-09-04 18:28:40.880131,Mezcla,Ligero,101.08,11.18,1.157,6.56,208.9,60.1,83.3,63.8,6.4,204.2,197.3,190.3,185.7,5.07,,40.1,71.1,-3.62,388.6,5.86,95.16,118.4,1.0,1.35,1.47,2.18,6,0,1
150,1998-09-05 18:28:40.880210,Robusta,Oscuro,87.23,13.35,1.29,6.06,185.5,80.8,84.6,58.7,11.53,195.8,211.3,226.7,237.1,6.73,10.13,40.7,59.5,4.47,812.6,17.67,71.82,21.1,8.72,8.22,7.91,9.38,0,1,0
151,1998-09-06 18:28:40.880287,Arabiga,Oscuro,107.49,11.3,1.194,6.71,191.4,77.2,84.9,63.3,14.74,197.9,207.7,217.5,224.1,9.99,12.93,28.4,28.8,2.22,1222.4,16.04,90.25,45.3,7.43,7.18,7.12,8.03,0,1,0
152,1998-09-07 18:28:40.880371,Robusta,Oscuro,119.3,11.25,1.198,6.2,199.8,60.6,77.1,66.2,18.04,206.8,217.4,228.0,235.1,9.25,15.68,23.0,87.4,1.96,1304.0,19.23,96.36,24.7,8.73,8.95,8.8,9.98,0,1,0
153,1998-09-08 18:28:40.880455,Robusta,Medio,92.46,11.05,1.341,6.62,223.8,72.2,91.6,70.9,13.68,223.7,223.5,223.4,223.3,7.73,13.98,3.7,73.5,-0.04,913.4,15.56,78.08,48.0,8.27,8.04,8.3,8.81,0,1,0
154,1998-09-09 18:28:40.880533,Mezcla,Oscuro,89.62,13.46,1.123,7.58,197.9,75.9,76.6,75.3,18.18,205.8,217.6,229.4,237.2,9.75,14.73,16.8,15.0,2.16,1236.0,19.7,71.97,13.0,9.11,8.86,8.52,9.78,0,1,0
155,1998-09-10 18:28:40.880614,Robusta,Medio,96.63,9.8,1.352,6.2,197.4,67.9,78.9,65.7,13.22,201.6,207.8,214.0,218.2,7.85,11.05,25.2,46.5,1.57,867.0,14.41,82.71,48.4,8.65,8.84,8.27,9.74,0,1,0
156,1998-09-11 18:28:40.880830,Arabiga,Oscuro,105.11,9.97,1.44,6.31,216.7,67.4,80.7,74.7,15.46,219.8,224.4,229.0,232.0,9.93,13.78,20.6,20.3,0.99,1096.0,17.85,86.35,17.2,8.47,7.93,8.63,9.18,1,1,0
157,1998-09-12 18:28:40.881015,Mezcla,Ligero,94.38,9.94,1.055,5.51,206.6,90.9,83.1,60.1,12.68,205.9,204.7,203.5,202.7,6.92,,15.8,25.0,-0.31,1088.7,11.15,83.86,85.1,8.23,7.93,8.43,9.12,0,1,0
158,1998-09-13 18:28:40.881179,Robusta,Oscuro,80.24,12.66,1.15,5.9,183.0,69.0,89.8,69.1,17.96,193.9,210.3,226.7,237.6,9.67,14.93,18.8,86.6,3.04,994.0,19.71,64.43,17.5,7.55,8.39,7.55,9.04,0,1,0
159,1998-09-14 18:28:40.881355,Mezcla,Medio,113.39,14.24,1.239,7.07,236.5,67.6,64.6,88.3,15.07,231.3,223.5,215.8,210.6,8.67,13.25,26.5,68.5,-1.72,1154.9,13.44,98.16,66.8,6.22,6.98,6.96,7.58,1,1,1
160,1998-09-15 18:28:40.881500,Arabiga,Oscuro,93.2,12.84,1.435,7.85,229.3,86.0,62.8,79.6,17.84,229.7,230.3,230.8,231.2,11.43,14.12,29.9,33.7,0.1,1429.8,18.38,76.07,29.8,7.97,7.5,7.25,8.6,0,1,0
161,1998-09-16 18:28:40.881655,Arabiga,Ligero,95.71,8.33,1.269,6.93,200.2,100.0,69.3,62.4,12.11,200.9,201.9,203.0,203.6,8.71,,7.3,49.1,0.28,1158.9,11.16,85.03,82.2,4.12,3.61,3.87,4.71,4,0,1
162,1998-09-17 18:28:40.881829,Robusta,Oscuro,111.58,12.16,1.19,6.68,177.1,82.2,83.0,70.1,18.12,189.1,207.0,224.9,236.8,11.02,14.52,19.3,83.7,3.3,1662.4,19.6,89.71,18.3,9.29,8.57,8.98,9.8,0,1,0
163,1998-09-18 18:28:40.881982,Arabiga,Medio,129.12,10.18,1.243,6.69,214.7,72.4,71.3,72.1,15.08,214.8,215.1,215.3,215.4,10.4,13.99,26.1,61.6,0.05,1410.1,14.41,110.51,54.5,8.49,8.02,8.19,9.07,0,1,0
164,1998-09-19 18:28:40.882144,Mezcla,Oscuro,122.55,11.0,1.268,6.0,200.7,92.0,55.1,75.2,11.67,203.3,207.3,211.3,214.0,8.93,15.85,17.4,36.9,1.14,1316.4,13.09,106.5,68.3,1.0,1.0,1.0,1.0,7,0,1
165,1998-09-20 18:28:40.882291,Robusta,Medio,84.78,10.96,1.362,6.46,190.3,88.5,103.2,66.6,12.64,194.7,201.3,207.9,212.3,7.84,11.85,28.8,60.0,1.74,948.3,13.04,73.72,66.5,6.83,6.53,6.24,7.64,1,1,0
166,1998-09-21 18:28:40.882422,Mezcla,Oscuro,119.3,10.3,1.505,6.08,227.9,82.2,70.8,91.3,17.62,229.0,230.5,232.1,233.1,10.42,15.74,33.1,84.5,0.3,1727.3,18.71,96.98,24.4,8.27,7.75,8.43,9.18,0,1,1
167,1998-09-22 18:28:40.882548,Arabiga,Medio,85.32,11.37,1.351,6.35,197.6,60.0,80.2,48.5,12.97,201.1,206.5,211.8,215.4,7.54,10.81,32.7,91.7,1.37,663.9,13.76,73.58,59.8,7.41,8.0,7.24,8.56,0,1,0
168,1998-09-23 18:28:40.882718,Mezcla,Oscuro,107.66,15.17,1.219,5.06,227.4,65.0,76.4,56.1,15.28,228.0,229.1,230.1,230.8,9.85,13.07,19.6,79.9,0.23,1069.5,17.54,88.77,28.8,8.18,7.72,7.98,9.02,0,1,0
169,1998-09-24 18:28:40.882823,Mezcla,Ligero,88.12,11.19,1.421,5.88,198.4,72.3,68.5,58.9,12.26,200.9,204.7,208.5,211.0,7.67,,24.6,43.4,1.03,781.5,12.68,76.95,69.3,7.4,8.21,7.46,8.84,1,1,0
170,1998-09-25 18:28:40.882932,Arabiga,Medio,106.54,7.7,1.402,6.6,201.7,47.7,73.3,61.8,22.08,204.5,208.8,213.0,215.8,9.64,14.29,31.7,64.2,0.64,1121.4,16.59,88.86,58.1,4.88,4.61,4.81,5.94,4,0,1
171,1998-09-26 18:28:40.883043,Mezcla,Oscuro,107.0,13.52,1.378,6.42,239.1,85.7,85.7,54.8,13.42,238.6,237.8,237.0,236.5,8.2,10.8,26.1,91.8,-0.2,1230.4,18.12,87.61,13.6,8.68,8.95,8.93,9.62,0,1,0
172,1998-09-27 18:28:40.883133,Robusta,Oscuro,92.84,9.62,1.281,6.05,161.1,99.6,90.9,62.0,16.04,174.7,195.1,215.5,229.1,11.32,15.53,26.3,80.5,4.25,1483.4,17.44,76.65,27.7,6.66,6.77,7.31,8.11,1,1,0
173,1998-09-28 18:28:40.883225,Mezcla,Medio,75.44,11.68,1.348,6.6,200.0,62.9,72.1,65.8,12.33,205.8,214.4,223.1,228.9,4.76,10.16,25.9,70.1,2.34,584.6,16.27,63.16,35.7,7.15,7.07,6.45,7.75,1,1,0
174,1998-09-29 18:28:40.883310,Mezcla,Medio,107.67,14.4,1.422,6.46,202.3,70.7,91.8,60.0,14.07,205.9,211.3,216.7,220.3,7.94,10.59,27.6,58.8,1.28,1071.2,15.07,91.44,47.9,8.61,8.92,8.76,9.84,0,1,0
175,1998-09-30 18:28:40.883391,Mezcla,Medio,106.52,12.21,1.181,6.84,224.2,48.4,85.0,45.1,12.55,225.0,226.2,227.4,228.1,6.95,9.49,23.4,101.4,0.31,647.1,16.19,89.27,30.6,6.3,6.22,6.2,7.27,2,1,0
176,1998-10-01 18:28:40.883471,Arabiga,Oscuro,110.18,10.28,1.293,6.37,210.0,92.4,88.8,56.4,18.75,215.3,223.3,231.2,236.6,11.94,17.41,16.1,59.3,1.42,1909.5,19.74,88.43,12.2,8.1,8.32,8.61,9.11,0,1,0
177,1998-10-02 18:28:40.883565,Mezcla,Medio,72.4,11.45,1.396,6.6,203.3,59.4,82.3,58.9,10.72,207.8,214.6,221.4,226.0,7.39,9.16,26.8,81.5,2.12,460.9,15.21,61.39,40.8,7.28,7.12,7.46,8.53,1,1,0
178,1998-10-03 18:28:40.883652,Robusta,Medio,91.42,10.31,1.206,5.9,212.8,56.2,64.4,79.9,16.79,214.5,216.9,219.4,221.0,6.26,11.07,19.2,28.7,0.49,863.0,16.04,76.76,51.5,6.74,6.01,6.44,7.39,2,1,1
179,1998-10-04 18:28:40.883751,Robusta,Medio,128.55,12.63,1.372,6.66,214.7,70.6,77.2,68.6,13.29,215.4,216.5,217.5,218.2,7.97,12.45,15.9,75.2,0.26,1206.6,14.42,110.01,56.0,8.82,9.02,8.25,9.73,0,1,0
180,1998-10-05 18:28:40.883856,Mezcla,Ligero,108.4,11.78,1.451,5.94,216.4,94.7,58.5,68.3,12.57,213.3,208.6,204.0,200.9,8.07,,38.0,60.4,-1.23,1290.4,10.75,96.74,92.2,2.39,1.8,1.68,3.08,3,0,1
181,1998-10-06 18:28:40.883941,Mezcla,Ligero,89.61,9.24,1.126,6.48,194.1,71.5,75.5,72.9,11.12,195.9,198.6,201.3,203.1,7.39,,20.5,68.5,0.81,712.4,10.76,79.97,84.2,8.79,8.62,8.47,9.62,0,1,0
182,1998-10-07 18:28:40.884025,Arabiga,Medio,84.3,11.54,1.448,6.01,203.1,79.1,92.0,71.2,15.23,206.0,210.5,214.9,217.9,9.54,12.22,31.8,83.0,0.97,1015.1,14.94,71.71,53.2,8.92,8.26,8.5,9.48,0,1,0
183,1998-10-08 18:28:40.884105,Mezcla,Medio,94.74,13.07,1.351,6.23,184.8,77.5,80.9,79.5,12.71,194.2,208.2,222.1,231.5,8.0,11.18,20.3,66.3,3.67,933.7,16.91,78.72,29.9,6.4,6.55,7.16,7.78,1,1,0
184,1998-10-09 18:28:40.884184,Arabiga,Medio,114.0,11.17,1.46,7.66,191.3,65.0,78.6,67.5,13.21,198.4,209.0,219.7,226.8,8.35,11.27,13.5,33.7,2.69,978.4,16.12,95.63,30.1,7.16,7.53,7.53,8.54,0,1,0
185,1998-10-10 18:28:40.884274,Mezcla,Oscuro,97.28,11.34,1.449,7.86,230.3,53.6,73.8,84.8,16.99,232.3,235.3,238.3,240.3,9.0,12.13,31.9,43.4,0.59,885.5,19.97,77.85,8.9,7.98,7.83,7.61,8.53,0,1,1
186,1998-10-11 18:28:40.884354,Mezcla,Medio,89.28,12.28,1.348,6.63,190.1,72.8,58.2,66.4,16.14,194.6,201.4,208.1,212.6,9.1,14.05,35.0,51.0,1.4,1049.6,14.17,76.63,58.8,6.6,6.6,7.46,7.97,1,1,0
187,1998-10-12 18:28:40.884438,Robusta,Medio,96.81,13.76,1.298,6.74,208.7,55.5,82.9,60.5,11.87,210.5,213.1,215.7,217.4,6.6,11.12,16.5,44.2,0.73,637.6,13.84,83.41,51.2,8.16,8.2,7.7,9.08,0,1,0
188,1998-10-13 18:28:40.884522,Robusta,Oscuro,99.76,12.87,1.192,6.25,189.2,62.3,70.8,61.1,15.23,198.6,212.8,227.0,236.4,8.25,13.27,28.9,50.6,3.1,946.6,18.66,81.15,17.4,7.85,8.54,7.86,9.21,1,1,0
189,1998-10-14 18:28:40.884601,Mezcla,Oscuro,100.12,11.01,1.275,6.67,190.1,62.8,66.1,52.2,13.57,199.2,212.9,226.7,235.8,7.25,12.04,25.3,20.6,3.37,853.0,18.03,82.07,20.8,8.9,8.5,8.96,9.55,0,1,0
190,1998-10-15 18:28:40.884679,Robusta,Ligero,81.03,8.81,1.243,6.4,199.0,60.8,76.0,67.2,11.93,200.4,202.5,204.5,205.9,6.49,,34.4,36.5,0.58,587.8,11.56,71.66,81.7,8.18,8.2,8.23,9.62,0,1,0
191,1998-10-16 18:28:40.884770,Robusta,Ligero,107.21,11.2,1.221,7.33,183.7,63.4,76.0,74.9,12.57,187.0,191.9,196.9,200.2,7.23,,20.1,45.8,1.31,853.8,10.6,95.85,85.6,7.8,8.13,7.67,9.0,0,1,0
192,1998-10-17 18:28:40.884906,Mezcla,Oscuro,97.75,9.35,1.221,6.89,224.4,61.7,76.3,63.8,13.21,227.1,231.2,235.3,238.0,7.2,11.03,21.4,44.2,1.02,796.8,18.35,79.81,13.4,8.33,7.71,8.48,9.14,0,1,0
193,1998-10-18 18:28:40.884985,Mezcla,Ligero,104.79,13.98,1.321,7.3,184.1,76.9,69.0,53.2,10.89,189.5,197.6,205.6,211.0,7.48,,26.9,29.3,2.46,877.6,12.26,91.95,61.5,7.77,7.15,7.67,8.61,2,1,0
194,1998-10-19 18:28:40.885062,Arabiga,Oscuro,97.57,11.71,1.427,7.05,213.7,65.4,60.9,61.9,18.0,219.4,227.9,236.3,242.0,11.51,15.73,28.0,48.9,1.57,1148.8,20.59,77.47,2.7,7.15,6.85,7.24,8.1,1,1,0
